program_name,account_id,account_name,region,incorporated_country,Access,GRI,secondary_expansion,ticker,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
Climate Change,19238,"Toppan Printing Co., Ltd.",Japan,Japan,Public,Trading Companies & Distributors and Commercial Services & Supplies,"FTSE All-World,Japan",7911 JP,7911.T,2013,539952276000,,103271000000,1532042000000,252039000000,20621000000,JPY,182373000000,134133000000,95711000000,1712351000000,799246000000,229844000000,329419000000,783068000000
Climate Change,19241,TD Bank Group,Canada,Canada,Public,"Banks, Diverse Financials, Insurance","FTSE All-World,Global 500,Canada,Bonds",TD CN,TD.TO,2013,91875118000,,15277000000,26942000000,26945000000,6535000000,CAD,32164000000,79544000000,121337000000,862021000000,810638000000,231064000000,55534000000,51383000000
Climate Change,19242,"Toray Industries, Inc.",Japan,Japan,Public,Chemicals,"FTSE All-World,Carbon Action,Japan",3402 JP,3402.T,2013,1174198480000,,197821000000,1837778000000,352607000000,59608000000,JPY,114138000000,-26051000000,255325000000,2119683000000,1175058000000,229274000000,647577000000,859992000000
Climate Change,19257,Total,France,France,Public,Oil & Gas,"FTSE All-World,Global 500,Carbon Action,France,Euro,Bonds",FP FP,FP.PA,2013,,,27866000165.70466,237033610428.34656,57321384186.252045,11654561020.7407,USD,20225634510.756992,270650943.135684,22109144135.43594,239568891712.0053,136127758292.13731,22379795078.571625,34887735093.48504,103441133419.868
Climate Change,19266,Toto Ltd.,Japan,Japan,Public,Building Products,Japan,5332 JP,5332.T,2013,559720255000,,65212000000,553448000000,211668000000,44122000000,JPY,61156000000,25020000000,21133000000,476387000000,219792000000,46153000000,47824000000,248389000000
Supply Chain,19271,Tower Labs,USA,USA,Public,"Pharmaceuticals, Biotechnology & Life Sciences",,4599778Z US,4599778Z,2013,,,,,,,JPY,,,,,,,,
Supply Chain,19273,"Toyo Aerosol Industry Co.,Ltd.",Middle East,Jordan,Public,"Consumer Durables, Household and Personal Products",,,unknown,2013,,,,,,,,,,,,,,,
Climate Change,19279,"Toyobo Co., Ltd.",Japan,Japan,Public,Chemicals,Japan,3101 JP,3101.T,2013,172245228000,,33210000000,351577000000,76975000000,8154000000,JPY,19330000000,-10255000000,35564000000,456256000000,311140000000,25309000000,167914000000,142311000000
Climate Change,19288,Toyota Industries Corporation,Japan,Japan,Public,Automobiles & Components,"FTSE All-World,Japan",6201 JP,6201.T,2013,1484079415000,,266221000000,2007856000000,356283000000,91705000000,JPY,277148000000,96134000000,1949068000000,3799010000000,1969684000000,2045202000000,875044000000,1829325000000
Climate Change,19290,Toyota Motor Corporation,Japan,Japan,Public,Automobiles & Components,"FTSE All-World,Global 500,Carbon Action,Japan",7203 JP,7203.T,2013,20346097080000,,2410450000000,25691911000000,4890772000000,1823119000000,JPY,2041170000000,2227084000000,9194821000000,41437473000000,26218486000000,11421905000000,16327393000000,15218987000000
Climate Change,19304,TransCanada Corporation,Canada,Canada,Public,Oil & Gas,"FTSE All-World,Global 500,Carbon Action,Electric Utilities,Canada,Bonds",TRP CN,TRP.TO,2013,34317780000,,4992000000,8797000000,3321000000,1786000000,CAD,927000000,0,5759000000,53898000000,33762000000,5759000000,25770000000,20136000000
Climate Change,19305,Transcontinental Inc.,Canada,Canada,Public,Trading Companies & Distributors and Commercial Services & Supplies,"Self selected companies climate change,Other responding corporations",TCL/A CN,TCL-A.TO,2013,1140360000,,370700000,2110100000,1161000000,-7700000,CAD,30300000,0,27700000,1859300000,1043900000,27700000,347200000,815400000
Climate Change,19310,Broadspectrum,Australia & NZ,Australia,Public,Trading Companies & Distributors and Commercial Services & Supplies,"Australia,Australasia,ASX 200",BRS AU,BRS.AX,2013,,,,,,,CAD,,,,,,,,
Climate Change,19316,Cleanaway Waste Management,Australia & NZ,Australia,Public,Trading Companies & Distributors and Commercial Services & Supplies,"Australia,Australasia,ASX 200",CWY AU,CWY.AX,2013,1815470969,,396200000,2294000000,1755500000,-201600000,AUD,76200000,0,29600000,3636400000,1629100000,29600000,1053700000,2007300000
Climate Change,19328,TransAlta Corporation,Canada,Canada,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Electric Utilities,Canada",TA CN,TA.TO,2013,3612640000,,927000000,2292000000,1366000000,-33000000,CAD,42000000,0,192000000,9783000000,6360000000,192000000,4347000000,3423000000
Climate Change,19376,Travis Perkins,United Kingdom,United Kingdom,Public,Trading Companies & Distributors and Commercial Services & Supplies,"FTSE 600,FTSE 725,FTSE 350",TPK LN,TPK.L,2013,4712088956,,401000000,5148700000,1532100000,264600000,GBP,79800000,0,19300000,4443700000,1928500000,19300000,427400000,2515200000
Climate Change,19377,"The Travelers Companies, Inc.",USA,USA,Public,"Banks, Diverse Financials, Insurance","FTSE All-World,Global 500,S&P 500,Russell 1000,Bonds",TRV US,TRV,2013,31770486000,30800,6173000000,26191000000,26191000000,3673000000,USD,294000000,67838000000,68781000000,103812000000,79016000000,73160000000,6346000000,24796000000
Supply Chain,19396,Trillium Health Care,USA,USA,Public,"Consumer Durables, Household and Personal Products",,,unknown,2013,,,,,,,,,,,,,,,
Climate Change,19402,Trinity Mirror,United Kingdom,United Kingdom,Public,Media,"FTSE 600,FTSE 725",TNI LN,TNI.L,2013,,,,,,,USD,,,,,,,,
Climate Change,19414,Trican Well Service Ltd.,Canada,Canada,Public,Oil & Gas,Canada,TCW CN,TCW.TO,2013,1932942660,,181162000,2115472000,71983000,-45854000,CAD,63869000,0,0,2413647000,1063145000,0,695464000,1350502000
Climate Change,19429,Trelleborg AB,Nordics,Sweden,Public,Electrical Equipment and Machinery,"Sweden,Nordic",TRELB SS,TRELB.ST,2013,,,,,,,CAD,,,,,,,,
Supply Chain,19546,True Manufacturing,USA,USA,Public,"Consumer Durables, Household and Personal Products",,,unknown,2013,,,,,,,,,,,,,,,
Climate Change,19559,Tsumura & Co.,Japan,Japan,Public,"Pharmaceuticals, Biotechnology & Life Sciences",Japan,4540 JP,4540.T,2013,196618124000,,29024000000,110057000000,71269000000,18050000000,JPY,14445000000,0,17462000000,187621000000,54305000000,17462000000,21957000000,131185000000
Climate Change,19565,Truworths International,Africa,South Africa,Public,Retailing,"Emerging Markets,South Africa",TRU SJ,TRU.JO,2013,32565551818,,4189000000,10458000000,5841000000,2406000000,ZAR,1588000000,0,9000000,8076000000,1434000000,9000000,30000000,6642000000
Climate Change,19566,Tryg,Nordics,Denmark,Public,"Banks, Diverse Financials, Insurance","Nordic,Denmark",TRYG DC,TRYG.CO,2013,30949746940,,3101000000,19415000000,19527000000,2369000000,DKK,553000000,3741000000,41572000000,53371000000,42264000000,45313000000,2624000000,11107000000
Climate Change,19568,UBI Banca,Southern Europe,Italy,Public,"Banks, Diverse Financials, Insurance",Italy,UBI IM,UBI.MI,2013,,,,,,,DKK,,,,,,,,
Climate Change,19569,United Continental Holdings,USA,USA,Public,Air Transportation - Airlines,"Russell 1000,Transport",UAL US,UAL,2013,13878596352,87000,1793000000,38279000000,8354000000,571000000,USD,3220000000,1901000000,-1662000000,36812000000,33828000000,1901000000,12409000000,2984000000
Climate Change,19584,TUI Travel,United Kingdom,United Kingdom,Public,"Hotels, Restaurants & Leisure, and Tourism Services","FTSE 600,FTSE 725,FTSE 350,FTSE 100",TT/ LN,TT/.L,2013,,,,,,,USD,,,,,,,,
Climate Change,19589,Tullow Oil,United Kingdom,United Kingdom,Public,Oil & Gas,"FTSE 600,FTSE All-World,Global 500,Carbon Action,FTSE 725,FTSE 350,Euro,FTSE 100,Ireland",TLW LN,TLW.L,2013,6699206432,,1857500000,2646900000,1440400000,169000000,USD,352900000,-57400000,58400000,11508600000,6062200000,1000000,2154400000,5446400000
Climate Change,19593,U.S. Bancorp,USA,USA,Public,"Banks, Diverse Financials, Insurance","FTSE All-World,Global 500,S&P 500,Russell 1000,Bonds",USB US,USB,2013,73447200000,65565,10069000000,19378000000,19378000000,5836000000,USD,8477000000,40935000000,79855000000,364021000000,322214000000,120790000000,47657000000,41807000000
Climate Change,19601,TUI AG,United Kingdom,United Kingdom,Public,"Hotels, Restaurants & Leisure, and Tourism Services","DACH,Germany,DEU & AUT",TUI LN,TUI.L,2013,,,1100100000,18477500000,2041200000,4300000,EUR,2701700000,-371700000,1829600000,13454300000,11424900000,1457900000,2679400000,2049000000
Supply Chain,19610,TURNER CONSTRUCTION COMPANY,USA,USA,Public,Construction & Engineering,,,unknown,2013,,,,,,,,,,,,,,,
Climate Change,19628,TE Connectivity,DACH,Switzerland,Public,Technology Hardware & Equipment,"FTSE All-World,S&P 500,Russell 1000",TEL US,TEL,2013,22595100000,84000,2322000000,13280000000,4329000000,1276000000,USD,1403000000,0,1002000000,18461000000,10075000000,1002000000,3014000000,8386000000
Climate Change,19631,Ultratech Cement,India,India,Public,Construction Materials,"Emerging Markets,India,Asia ex-Japan",UTCEM IN,UTCEM.BO,2013,,,,,,,USD,,,,,,,,
Climate Change,19657,UCB SA,Benelux,Belgium,Public,"Pharmaceuticals, Biotechnology & Life Sciences","Euro,Benelux,Belgium",UCB BB,UCB.BR,2013,11581606169,,544000000,3133000000,2168000000,82000000,EUR,750000000,1000000,19000000,9760000000,5437000000,20000000,2750000000,4323000000
Climate Change,19789,Unibail-Rodamco,France,France,Public,Real Estate,"FTSE All-World,Global 500,Netherlands,France,Euro,Benelux",UL FP,UL.PA,2013,,,,,,,EUR,,,,,,,,
Climate Change,19792,Uni-Charm Corporation,Japan,Japan,Public,"Consumer Durables, Household and Personal Products","FTSE All-World,Japan",8113 JP,8113.T,2013,1162536000000,,104322000000,599455000000,267648000000,38216000000,JPY,108901000000,3013000000,19092000000,620415000000,188267000000,22105000000,28709000000,374429000000
Climate Change,19794,UniCredit,Southern Europe,Italy,Public,"Banks, Diverse Financials, Insurance","FTSE All-World,Global 500,Euro,Italy",UCG IM,UCG.MI,2013,31145792651,,-3374595000,26424783000,26424783000,-13964832000,EUR,30141313000,0,227223652000,845838444000,795663677000,227223652000,189301887000,46840875000
Climate Change,19802,Unigen,USA,USA,Public,Technology Hardware & Equipment,"Self selected companies climate change,Other responding corporations",0611574D US,0611574D,2013,,,,,,,EUR,,,,,,,,
Climate Change,19822,Unisys Corporation,USA,USA,Public,Software & Services,"Self selected companies climate change,Other responding corporations",UIS US,UIS,2013,1555734510,22800,335400000,3456500000,848400000,108500000,USD,639800000,0,199200000,2510000000,3173900000,199200000,210000000,-663900000
Climate Change,19829,Unilever plc,United Kingdom,United Kingdom,Public,"Consumer Durables, Household and Personal Products","FTSE 600,FTSE All-World,Global 500,FTSE 725,FTSE 350,Euro,FTSE 100",ULVR LN,ULVR.L,2013,70210816000,,8765000000,49797000000,20552000000,4842000000,EUR,2285000000,760000000,-164000000,45513000000,30698000000,505000000,11501000000,14344000000
Climate Change,19834,Unite Students,United Kingdom,United Kingdom,Public,Real Estate,"FTSE 600,FTSE 725,FTSE 350,FTSE 250",UTG LN,UTG.L,2013,1453849649,,34300000,97300000,55500000,78000000,GBP,43200000,0,237200000,1276300000,604300000,237200000,513400000,672000000
Climate Change,19845,Union Pacific Corporation,USA,USA,Public,Ground Transportation - Railroads Transportation,"FTSE All-World,Global 500,Carbon Action,S&P 500,Russell 1000,Bonds,Transport",UNP US,UNP,2013,76280400000,46445,9351000000,21963000000,8295000000,4388000000,USD,1432000000,0,1321000000,49731000000,28506000000,1321000000,9577000000,21225000000
Climate Change,19848,Unipol Gruppo,Southern Europe,Italy,Public,"Banks, Diverse Financials, Insurance",Italy,UNI IM,UNI.MI,2013,1919179200,,598600000,19125200000,19125200000,189100000,EUR,837300000,39933800000,58166500000,84304300000,76823300000,98100300000,5628700000,5414100000
Climate Change,19856,United Utilities,United Kingdom,United Kingdom,Public,Water Utilities,"FTSE 600,FTSE 100,FTSE 725,FTSE 350,Euro",UU/ LN,UU.L,2013,4596032515,,979200000,1688800000,1523700000,738600000,GBP,115800000,0,42500000,10472500000,8256600000,42500000,6041500000,2215900000
Climate Change,19858,UnitedHealth Group Inc,USA,USA,Public,"Healthcare Providers & Services, and Healthcare Technology","FTSE All-World,Global 500,S&P 500,Russell 1000,Bonds",UNH US,UNH,2013,74019900000,156000,10253000000,121744000000,29615000000,5625000000,USD,7276000000,1937000000,19605000000,81882000000,48558000000,21542000000,16860000000,33324000000
Climate Change,19859,United Technologies Corporation,USA,USA,Public,Aerospace & Defense,"FTSE All-World,Global 500,S&P 500,Bonds,Russell 1000",UTX US,UTX,2013,,,9780000000,62626000000,17305000000,5721000000,USD,4619000000,0,1156000000,90594000000,58728000000,1156000000,20129000000,31866000000
Climate Change,19875,UBM plc,United Kingdom,United Kingdom,Public,Media,"FTSE 600,FTSE 725,FTSE 350",UBM LN,UBM.L,2013,,,,,,,USD,,,,,,,,
Climate Change,19877,United Microelectronics,China,Taiwan,Public,Semiconductors & Semiconductors Equipment,"Emerging Markets,Asia ex-Japan,Asia ex-JICK,Taiwan",2303 TT,2303.TW,2013,148272741500,,44159262000,123811636000,23562975000,12630203000,TWD,50830678000,2767643000,32143710000,295902829000,83461653000,34911353000,33058778000,212441176000
Climate Change,19898,UPS,USA,USA,Public,Air Freight transportation and Logistics,"FTSE All-World,Global 500,Carbon Action,S&P 500,Russell 1000,Bonds,Transport",UPS US,UPS,2013,96988840000,253000,7034000000,55438000000,26881000000,4372000000,USD,4665000000,580000000,444000000,36212000000,29724000000,1024000000,10872000000,6488000000
Climate Change,19905,United States Steel Corporation,USA,USA,Public,"Mining - Iron, Aluminum, Other Metals","S&P 500,Russell 1000",X US,X,2013,4270331500,26000,2852000000,17424000000,1408000000,-2064000000,USD,604000000,0,621000000,12823000000,9844000000,621000000,3939000000,2979000000
Climate Change,20021,Unum Group,USA,USA,Public,"Banks, Diverse Financials, Insurance","S&P 500,Russell 1000",UNM US,UNM,2013,9099752000,9200,1439400000,10353800000,10057200000,858100000,USD,94100000,43257800000,43257800000,59403600000,50744500000,48914900000,2688500000,8659100000
Supply Chain,20033,Radius Systems,United Kingdom,United Kingdom,Public,Construction Materials,,,unknown,2013,,,,,,,,,,,,,,,
Climate Change,20050,Vale,South America,Brazil,Public,"Mining - Iron, Aluminum, Other Metals","Emerging Markets,Global 500,Carbon Action,Latin America,Brazil",VALE3 BZ,VALE3.SA,2013,93169394342,,19249000000,46767000000,22522000000,584000000,USD,5321000000,3000000,3584000000,124597000000,59661000000,3587000000,31430000000,64936000000
Climate Change,20055,Vallourec,France,France,Public,Electrical Equipment and Machinery,France,VK FP,VK.PA,2013,8808427671,,974983000,5578314000,1542581000,261860000,EUR,563313000,383824000,-84763000,9300187000,4314244000,299061000,1620204000,4600512000
Climate Change,20058,Valiant Holding AG,DACH,Switzerland,Public,"Banks, Diverse Financials, Insurance","DACH,Switzerland",VATN SW,VATN.SW,2013,1260974479,,364662000,350030000,350030000,91437000,CHF,1887110000,0,1498734000,25451880000,23512177000,1498734000,6207082000,1939703000
Climate Change,20090,Wireless Group plc,United Kingdom,United Kingdom,Public,Media,"FTSE 600,FTSE 725,Ireland",UTV LN,UTV.L,2013,,,,,,,CHF,,,,,,,,
Climate Change,20102,VEOLIA,France,France,Public,Water Utilities,"FTSE All-World,Carbon Action,France",VIE FP,VIE.PA,2013,6010748815,,2054100000,22819700000,3582100000,-204000000,EUR,4274400000,102800000,7520700000,36242100000,26558700000,5053300000,9764300000,9683400000
Climate Change,20108,VERBUND AG,DACH,Austria,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","DACH,Electric Utilities,Austria,DEU & AUT",VER AV,VER,2013,,,-168979000,240496000,220606000,-406505000,USD,36738000,0,143425000,5578281000,4086115000,143425000,3586084000,1351572000
Climate Change,20146,Vedanta Resources PLC,United Kingdom,United Kingdom,Public,"Mining - Iron, Aluminum, Other Metals","FTSE 600,FTSE 725,FTSE 350,FTSE 100",VED LN,VED.L,2013,,,,,,,USD,,,,,,,,
Climate Change,20149,Veidekke ASA,Nordics,Norway,Public,Construction & Engineering,"Nordic,Norway",VEI NO,VEI.OL,2013,6592357156,,1047000000,21680000000,7231100000,543700000,NOK,724100000,-409200000,1325600000,11666400000,9200000000,916400000,1475800000,2466400000
Climate Change,20175,Verizon Communications Inc.,USA,USA,Public,Telecommunication Services,"FTSE All-World,Global 500,S&P 500,Bonds,Russell 1000",VZ US,VZ,2013,168304500000,176800,48550000000,120550000000,75663000000,11497000000,USD,53528000000,601000000,3432000000,274098000000,178682000000,4033000000,93591000000,38836000000
Climate Change,20182,Vestas Wind Systems A/S,Nordics,Denmark,Public,Electrical Equipment and Machinery,"Nordic,Denmark",VWS DC,VWS.CO,2013,163166986503,,533000000,6084000000,896000000,-82000000,EUR,623000000,0,0,5640000000,4116000000,1000000,608000000,1524000000
Climate Change,20197,Vidrala,Southern Europe,Spain,Public,Containers & Packaging,"Self selected companies climate change,Other responding corporations",VID SM,VID.MC,2013,664561589,,114158000,473645000,316563000,52308000,EUR,116000,-393000,401000,699988000,325461000,8000,108134000,374527000
Climate Change,20205,Vinci,France,France,Public,Construction & Engineering,"FTSE All-World,Global 500,France,Euro",DG FP,DG.PA,2013,26901647890,,5643000000,40994000000,4747000000,1962000000,EUR,5605000000,186000000,1438000000,63076000000,48816000000,1624000000,20798000000,14260000000
Supply Chain,20219,Vinci Construction UK Ltd,United Kingdom,United Kingdom,Public,Construction & Engineering,,4378761Z LN,4378761Z.L,2013,,,,,,,EUR,,,,,,,,
Supply Chain,20227,Virgin Atlantic Airways Ltd,United Kingdom,United Kingdom,Public,Air Transportation - Airlines,,2588Z LN,2588Z.L,2013,,,,,,,EUR,,,,,,,,
Climate Change,20265,Visteon,USA,USA,Public,Automobiles & Components,Russell 1000,VC US,VC,2013,3963476000,255,757000000,7439000000,684000000,690000000,USD,1677000000,0,228000000,6027000000,3154000000,228000000,730000000,2873000000
Climate Change,20280,Vontobel Holding AG,DACH,Switzerland,Public,"Banks, Diverse Financials, Insurance","DACH,Switzerland",VONN SW,VONN.SW,2013,2394988039,,-100000,839900000,839900000,122300000,CHF,4830800000,0,10125900000,19643200000,354500000,10125900000,0,1626000000
Climate Change,20281,Vossloh AG,DACH,Germany,Public,Electrical Equipment and Machinery,"DACH,Germany,DEU & AUT",VOS GR,VOS.DE,2013,1211190674,,100800000,1321200000,233900000,15000000,EUR,55500000,8700000,19000000,1586300000,1096000000,8700000,265400000,470600000
Supply Chain,20291,"Vitesse Semiconductor, Corp.",USA,USA,Public,Semiconductors & Semiconductors Equipment,,VTSS US,VTSS,2013,,,,,,,EUR,,,,,,,,
Climate Change,20309,Volkswagen AG,DACH,Germany,Public,Automobiles & Components,"FTSE All-World,Global 500,Carbon Action,DEU & AUT,DACH,Euro,Germany",VOW3 GR,VOW3.DE,2013,99992670000,,29594000000,197008000000,35601000000,9093000000,EUR,23178000000,10674000000,3356000000,324333000000,234296000000,14030000000,98179000000,87733000000
Climate Change,20316,Vodafone Group,United Kingdom,United Kingdom,Public,Telecommunication Services,"FTSE 600,FTSE All-World,Global 500,FTSE 725,FTSE 350,Euro,Bonds,FTSE 100",VOD LN,VOD.L,2013,63732358811,,12059341194,46386548043,12585553795,13483139427,EUR,12258939077,4838736,7151652637,147387915654,60555578379,7156491373,32513634774,86832337274
Climate Change,20319,Vivendi SA,France,France,Public,Media,"FTSE All-World,Global 500,France,Euro",VIV FP,VIV.PA,2013,10296910000,,6989000000,22135000000,9147000000,1967000000,EUR,1041000000,45000000,1055000000,49180000000,30150000000,1100000000,12218000000,17457000000
Supply Chain,20323,VOLTERRA SEMICONDUCTOR CORP,USA,USA,Public,Semiconductors & Semiconductors Equipment,,,unknown,2013,,,,,,,,,,,,,,,
Climate Change,20332,Wal Mart de Mexico,Central America & Caribbean,Mexico,Public,Food & Staples Retailing,"Emerging Markets,Global 500,Latin America",WALMEX* MM,WALMEX*.MX,2013,,,,,,,EUR,,,,,,,,
Climate Change,20338,VP Bank Gruppe,DACH,Liechtenstein,Public,"Banks, Diverse Financials, Insurance","DACH,Switzerland",VPBN SW,VPBN.SW,2013,565081530,,84341000,239398000,239398000,38119000,CHF,5879421000,0,1184256000,11206818000,10318075000,1184256000,442658000,888743000
Climate Change,20344,VWR International LLC,USA,USA,Public,Trading Companies & Distributors and Commercial Services & Supplies,"Self selected companies climate change,Other responding corporations",VWR US,VWR,2013,,,,,,,CHF,,,,,,,,
Supply Chain,20360,VVF Ltd,India,India,Public,"Pharmaceuticals, Biotechnology & Life Sciences",,,unknown,2013,,,,,,,,,,,,,,,
Climate Change,20363,Wacker Chemie AG,DACH,Germany,Public,Chemicals,"DACH,Germany,DEU & AUT",WCH GR,WCH.DE,2013,3993116273,,729500000,4478900000,663500000,2600000,EUR,431800000,71900000,316500000,6332400000,4135300000,388400000,1117400000,2178800000
Climate Change,20384,Walt Disney Company,USA,USA,Public,Media,"FTSE All-World,Global 500,S&P 500,Russell 1000,Bonds",DIS US,DIS,2013,134616800000,,12375000000,45041000000,9450000000,6136000000,USD,3931000000,0,2849000000,81241000000,33091000000,2849000000,14288000000,48150000000
Climate Change,20402,"Wal-Mart Stores, Inc.",USA,USA,Public,Food & Staples Retailing,"FTSE All-World,Global 500,S&P 500,Russell 1000,Bonds",WMT US,WMT,2013,254955600000,0,36489000000,469162000000,116674000000,16999000000,USD,7781000000,29000000,581000000,203105000000,120848000000,610000000,54136000000,82257000000
Climate Change,20408,Wärtsilä Corporation,Nordics,Finland,Public,Electrical Equipment and Machinery,"Nordic,Euro,Finland",WRT1V FH,WRT1V.HE,2013,7003000000,,628000000,4654000000,2164000000,391000000,EUR,388000000,-20000000,139000000,5209000000,3325000000,119000000,665000000,1844000000
Climate Change,20416,Warehouse Group,Australia & NZ,New Zealand,Public,Retailing,"Australasia,New Zealand,NZX 50",WHS NZ,WHS.NZ,2013,1158199460,,160628000,2240947000,767694000,144748000,NZD,22763000,2487000,5671000,995738000,583973000,8158000,239637000,400029000
Climate Change,20515,"Waste Management, Inc.",USA,USA,Public,Trading Companies & Distributors and Commercial Services & Supplies,"FTSE All-World,Carbon Action,S&P 500,Russell 1000",WM US,WM,2013,20873524000,42700,3299000000,13983000000,4871000000,98000000,USD,58000000,177000000,414000000,22603000000,16601000000,591000000,10226000000,6002000000
Climate Change,20516,Weatherford International Ltd.,DACH,Switzerland,Public,Oil & Gas,"DACH,Switzerland",WFT US,WFT,2013,,,,,,,USD,,,,,,,,
Climate Change,20523,Waters Corporation,USA,USA,Public,"Pharmaceuticals, Biotechnology & Life Sciences","S&P 500,Russell 1000",WAT US,WAT,2013,8497700000,6000,525686000,1904218000,1120762000,450003000,USD,440796000,1362874000,0,3575229000,1812056000,1362874000,1323346000,1763173000
Climate Change,20527,Weg S/A,South America,Brazil,Public,Electrical Equipment and Machinery,"Emerging Markets,Latin America,Brazil",WEGE3 BZ,WEGE3.SA,2013,19334894675,,1239885000,6828896000,2236766000,843467000,BRL,3372130000,-52053000,61547000,10141293000,5499026000,9494000,3209004000,4557772000
Climate Change,20548,Weir Group,United Kingdom,United Kingdom,Public,Electrical Equipment and Machinery,"FTSE 600,FTSE 725,FTSE 350,Euro,FTSE 100",WEIR LN,WEIR.L,2013,4559461599,,512200000,2429800000,872600000,334900000,GBP,79100000,0,27100000,3162900000,1676200000,27100000,826100000,1486700000
Climate Change,20567,Welspun India Ltd,India,India,Public,"Mining - Iron, Aluminum, Other Metals","Self selected companies climate change,Other responding corporations",WLSI IN,WLSI.BO,2013,,,,,,,GBP,,,,,,,,
Climate Change,20575,Wells Fargo & Company,USA,USA,Public,"Banks, Diverse Financials, Insurance","FTSE All-World,Global 500,S&P 500,Russell 1000,Bonds",WFC US,WFC,2013,243280440000,,70188000000,82308000000,82308000000,21878000000,USD,19919000000,252007000000,327166000000,1527015000000,1356007000000,599528000000,206881000000,171008000000
Climate Change,20591,Wereldhave,Benelux,Netherlands,Public,Real Estate,"Benelux,Netherlands",WHA NA,WHA.AS,2013,1239506524,,97672000,138900000,104860000,39371000,EUR,88466000,6000000,12507000,2325876000,826125000,18507000,680669000,1349426000
Climate Change,20592,Wesfarmers,Australia & NZ,Australia,Public,Food & Staples Retailing,"FTSE All-World,Global 500,Australia,Australasia,ASX 200,ASX 100",WES AU,WES.AX,2013,36133063359,,4758000000,59704000000,20087000000,2261000000,AUD,1333000000,1316000000,783000000,43155000000,17133000000,2099000000,5779000000,26022000000
Climate Change,20593,Wesco International,USA,USA,Public,Trading Companies & Distributors and Commercial Services & Supplies,Russell 1000,WCC US,WCC,2013,4046432166,9200,564100000,7513300000,1545400000,276400000,USD,123700000,0,-2373945000,4618300000,2853600000,-2373945000,1487700000,1764682000
Climate Change,20595,Anthem Inc,USA,USA,Public,"Healthcare Providers & Services, and Healthcare Technology","FTSE All-World,Global 500,S&P 500,Russell 1000,Bonds",ANTM US,ANTM,2013,26045873886,,4749000000,71023500000,71023500000,2489700000,USD,1582100000,17054500000,19271200000,59574500000,34809300000,20813800000,14491600000,24765200000
Climate Change,20597,West Japan Railway Company,Japan,Japan,Public,Ground Transportation - Railroads Transportation,"FTSE All-World,Carbon Action,Japan,Transport",9021 JP,9021.T,2013,1111316216040,,294917000000,1331019000000,315845000000,65640000000,JPY,55203000000,18000000000,49359000000,2687890000000,1880512000000,67359000000,796543000000,783908000000
Climate Change,20606,WH Smith,United Kingdom,United Kingdom,Public,Retailing,"FTSE 600,FTSE 725,FTSE 350",SMWH LN,SMWH.L,2013,1210712733,,138000000,1186000000,655000000,87000000,GBP,31000000,0,181000000,463000000,361000000,0,0,102000000
Climate Change,20612,Weyerhaeuser Company,USA,USA,Public,Real Estate,"S&P 500,Russell 1000,Bonds",WY US,WY,2013,18465766550,13700,1667000000,8529000000,1820000000,563000000,USD,835000000,0,826000000,14728000000,7896000000,826000000,5409000000,6832000000
Climate Change,20614,Western Areas,Australia & NZ,Australia,Public,"Mining - Iron, Aluminum, Other Metals","Australia,Australasia,ASX 200",WSA AU,WSA.AX,2013,,,151494000,320078000,85964000,25460000,AUD,230537000,0,1263000,658535000,280779000,1263000,212947000,372660000
Climate Change,20629,Westfield Corporation,Australia & NZ,Australia,Public,Real Estate,"FTSE All-World,Global 500,Australia,Australasia,ASX 200,ASX 100",WFD AU,WFD.AX,2013,,,,,,,AUD,,,,,,,,
Supply Chain,20640,WESTINGHOUSE ELECTRIC COMPANY,USA,USA,Public,Electrical Equipment and Machinery,,,unknown,2013,,,,,,,,,,,,,,,
Climate Change,20664,Wilmar International Limited,South East Asia,Singapore,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber","FTSE All-World,Asia ex-Japan,Asia ex-JICK,Singapore",WIL SP,WIL,2013,,,,,,,AUD,,,,,,,,
Climate Change,20669,Whirlpool Corporation,USA,USA,Public,"Consumer Durables, Household and Personal Products","S&P 500,Russell 1000",WHR US,WHR,2013,12250766000,69000,1985000000,18769000000,3298000000,827000000,USD,1380000000,0,0,15544000000,10510000000,0,2463000000,5034000000
Climate Change,20676,Whitbread,United Kingdom,United Kingdom,Public,"Hotels, Restaurants & Leisure, and Tourism Services","FTSE 600,FTSE 725,FTSE 100,FTSE 350,Euro",WTB LN,WTB.L,2013,5848964550,,564900000,2294300000,1989800000,327900000,GBP,41400000,100000,26800000,3347500000,1564500000,26900000,433000000,1783000000
Climate Change,20681,Wihlborgs Fastigheter AB,Nordics,Sweden,Public,Real Estate,"Nordic,Sweden",WIHL SS,WIHL.ST,2013,4428500340,,1386000000,1707000000,1238000000,1063000000,SEK,11000000,0,0,23080000000,16186000000,124000000,13740000000,6894000000
