Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
19242,"Toray Industries, Inc.",Japan,,public," Benchmark, CCGR1800, Chemicals, Environmental, FTSE All-World, Japan",Plastic products,Plastic product manufacturing,Manufacturing,Chemicals, 3402 JP," Investor, Supply Chain",3402.T,2018,1235098868000,,254989000000,2388848000000,453362000000,79373000000,JPY,168507000000,-70772000000,404442000000,2788351000000,1574407000000,333670000000,972422000000,1213944000000
19254,Tosoh Corporation,Japan,,public," Benchmark, CCGR1800, Chemicals, Environmental, Japan",Other base chemicals,Chemicals,Materials,Chemicals, 4042 JP," Investor, Supply Chain",4042.T,2018,464948920000,,146734000000,861456000000,221742000000,78133000000,JPY,93974000000,13574000000,89588000000,878194000000,298694000000,57369000000,101071000000,579500000000
19257,TotalEnergies,France,,public," Benchmark, CCGR1800, Environmental, Euro, Fossil Fuels, France, FTSE All-World, Global 500",Oil & gas refining,Oil & gas processing,Fossil Fuels,Oil & gas, TTE FP," Investor, Supply Chain",TTE.PA,2018,130689400000,,34583000000,184106000000,44298000000,11446000000,USD,27907000000,3654000000,25545000000,256762000000,138648000000,29625000000,53435000000,118114000000
19266,Toto Ltd.,Japan,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General, 5332 JP," Investor, Supply Chain",5332.T,2018,644975850000,,66950000000,586086000000,214521000000,32380000000,JPY,98367000000,10000000,63628000000,574960000000,228303000000,53907000000,65466000000,346657000000
19271,Tower Labs,United States of America,,public,,Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, 4599778Z US, Supply Chain,4599778Z,2018,,,,,,,JPY,,,,,,,,
19276,"Toyo Seikan Group Holdings, Ltd.",Japan,,public," Benchmark, CCGR1000, CCGR1800, Environmental, Japan, Mining & Metals",Metal containers & packaging,Metal products manufacturing,Manufacturing,General, 5901 JP," Investor, Supply Chain",5901.T,2018,489298264000,,76222000000,793119000000,114705000000,20262000000,JPY,141955000000,-22888000000,166410000000,1068781000000,418971000000,143522000000,168152000000,649810000000
19279,"Toyobo Co., Ltd.",Japan,,public," CCGR1800, Japan",Textiles,Textiles & fabric goods,Apparel,General, 3101 JP, Investor,3101.T,2018,133060234000,,34915000000,336698000000,81064000000,-603000000,JPY,22318000000,-8771000000,38516000000,461047000000,279821000000,29745000000,163324000000,181226000000
19288,Toyota Industries Corporation,Japan,,public," Benchmark, CCGR1800, Environmental, FTSE All-World, Japan, Transportation",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, 6201 JP," Investor, Supply Chain",6201.T,2018,1580368650000,,398403000000,2214946000000,512347000000,152748000000,JPY,239140000000,227207000000,2307688000000,5261174000000,2699238000000,2269041000000,1297415000000,2561936000000
19290,Toyota Motor Corporation,Japan,,public," Benchmark, CCGR1800, Environmental, FTSE All-World, Global 500, Japan, Transportation",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, 7203 JP," Investor, Supply Chain",7203.T,2018,18354413434661,,4434572000000,30225681000000,5443896000000,1882873000000,JPY,3574704000000,2253512000000,10793649000000,51936949000000,31869812000000,13047161000000,20150178000000,20067137000000
19304,TC Energy,Canada,,public," Benchmark, Canada, CCGR1800, Environmental, Fossil Fuels, FTSE All-World, Global 500",Oil & gas pipelines & storage,Oil & gas storage & transportation,Fossil Fuels,Oil & gas, TRP CN, Investor,TRP.TO,2018,44606250000,,8669000000,13679000000,6250000000,3702000000,CAD,446000000,737000000,7113000000,98920000000,67927000000,7113000000,50241000000,30993000000
19305,Transcontinental Inc.,Canada,,public, Canada,Print publishing,Print & publishing services,Services,General, TCL/A CN," Investor, Supply Chain",TCL-A.TO,2018,1684890000,,579800000,2623500000,1319800000,213400000,CAD,40500000,0,80100000,3782200000,2148100000,80100000,1461000000,1634100000
19316,Cleanaway Waste Management,Australia,,public, Australia,Waste management,Non-energy utilities,Infrastructure,General, CWY AU, Investor,CWY.AX,2018,3406559800,,318900000,1714800000,382600000,103500000,AUD,52000000,0,13800000,4047100000,1559000000,13800000,725200000,2488100000
19328,TransAlta Corporation,Canada,,public," Benchmark, Canada, CCGR1800, Electric Utilities, Environmental",CCGT generation,Thermal power generation,Power generation,Electric utilities, TA CN, Investor,TA.TO,2018,1593150000,,949000000,2249000000,1149000000,-198000000,CAD,89000000,146000000,1040000000,9428000000,5294000000,1040000000,3267000000,4134000000
19366,Trant Engineering Ltd,United Kingdom of Great Britain and Northern Ireland,,public,,Energy infrastructure construction,Construction,Infrastructure,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
19376,Travis Perkins,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, FTSE 250, FTSE 350, FTSE 600, FTSE 725","Dealers, wholesalers & distributors","Trading, wholesale, distribution, rental & leasing",Retail,General, TPK LN, Investor,TPK.L,2018,2663483502,,58200000,6740500000,1927800000,-85600000,GBP,255400000,0,39600000,5117600000,2399900000,39600000,609000000,2717699999
19377,"The Travelers Companies, Inc.",United States of America,,public," Benchmark, FTSE All-World, Global 500, S&P 500",Insurance,Financial services,Services,General, TRV US, Investor,TRV,2018,31482275000,30400,4116000000,30282000000,30282000000,2523000000,USD,373000000,67449000000,67817000000,104233000000,81339000000,72278000000,6564000000,22894000000
19396,Trillium Health Care,United States of America,,public,,Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
19402,Reach,United Kingdom of Great Britain and Northern Ireland,,public," FTSE 600, FTSE 725",Print publishing,Print & publishing services,Services,General, RCH LN, Investor,RCH.L,2018,195207289,,144300000,723900000,346500000,-119600000,GBP,19200000,0,25300000,1337400000,779700000,25300000,60000000,557700000
19429,Trelleborg AB,Sweden,,public, Nordic,Rubber products,Wood & rubber products,Manufacturing,General, TRELB SS," Investor, Supply Chain",TRELB.ST,2018,,,,,,,GBP,,,,,,,,
19559,Tsumura & Co.,Japan,,public, Japan,Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, 4540 JP, Investor,4540.T,2018,233576135000,,26226000000,120906000000,71456000000,14593000000,JPY,72240000000,-6711000000,22353000000,287322000000,81181000000,15642000000,49690000000,206139000000
19565,Truworths International,South Africa,,public," Benchmark, Emerging Markets, South Africa",Apparel stores,Discretionary retail,Retail,General, TRU SJ, Investor,TRU.JO,2018,37927050000,,4251000000,18094000000,9345000000,872000000,ZAR,777000000,-80000000,111000000,13356000000,4181000000,31000000,1604000000,9175000000
19569,United Airlines Holdings,United States of America,,public," Benchmark, CCGR1000, CCGR1800, Environmental, FTSE All-World, S&P 500, Transportation",Passenger airlines,Air transport,Transportation services,Transport services, UAL US," Investor, Supply Chain",UAL,2018,22355910000,92000,3804000000,41303000000,11138000000,2129000000,USD,1694000000,2256000000,966000000,44772000000,34777000000,3222000000,14728000000,9995000000
19573,"Ube Industries, Ltd.",Japan,,public," CCGR1000, CCGR1800, Chemicals, Environmental, Japan",Other base chemicals,Chemicals,Materials,Chemicals, 4208 JP," Investor, Supply Chain",4208.T,2018,232720248000,,85223000000,730157000000,129856000000,32499000000,JPY,32903000000,-7038000000,62605000000,740286000000,385734000000,55567000000,187299000000,354552000000
19581,"Tyson Foods, Inc.",United States of America,,public," Agriculture, Benchmark, CCGR1000, CCGR1800, Environmental, FTSE All-World, S&P 500",Animal processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", TSN US," Investor, Supply Chain",TSN,2018,19437600000,121000,4038000000,40052000000,5126000000,2970000000,USD,270000000,1000000,-2107000000,29109000000,16298000000,-2107000000,9873000000,12811000000
19582,Johnson Controls International plc,United States of America,,public," Benchmark, CCGR1000, CCGR1800, Environmental, FTSE All-World, Global 500, S&P 500, Transportation",Plastic products,Plastic product manufacturing,Manufacturing,General, JCI US," Investor, Supply Chain",JCI,2018,26759125000,122000,4690000000,31400000000,9380000000,2162000000,USD,200000000,0,1301000000,48797000000,26339000000,1301000000,10995000000,22458000000
19593,U.S. Bancorp,United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Banks,Financial services,Services,General, USB US," Investor, Supply Chain",USB,2018,73211400000,73333,12371000000,22521000000,22181000000,7096000000,USD,21453000000,66115000000,112165000000,467374000000,415717000000,174166000000,55479000000,51657000000
19628,TE Connectivity,Switzerland,,public," Benchmark, CCGR1000, CCGR1800, Electric Utilities, Environmental, FTSE All-World, Global 500, S&P 500",Electronic components,Electrical & electronic equipment,Manufacturing,General, TEL US," Investor, Supply Chain",TEL,2018,25562940000,80000,3154000000,13988000000,4745000000,2565000000,USD,848000000,0,0,20386000000,9555000000,0,4000000000,10831000000
19631,Ultratech Cement,India,,public," Benchmark, CCGR1800, Cement, Emerging Markets, Environmental, India",Cement,Cement & concrete,Materials,Cement, UTCEM IN, Investor,UTCEM.BO,2018,,,,,,,USD,,,,,,,,
19657,UCB SA,Belgium,,public," Benchmark, Benelux, CCGR1800, Euro, FTSE All-World",Biotechnology,Biotech & pharma,"Biotech, health care & pharma",General, UCB BB," Investor, Supply Chain",UCB.BR,2018,13417920547,,1400000000,4632000000,3434000000,800000000,EUR,1262000000,17000000,93000000,10514000000,4259000000,110000000,1499000000,6255000000
19783,Ultrapar Participações S/A,Brazil,,public," Benchmark, Brazil, CCGR1000, CCGR1800, Emerging Markets",Oil & gas marketing & retailing,Oil & gas retailing,Fossil Fuels,General, UGPA3 BZ," Investor, Supply Chain",UGPA3.SA,2018,48626231520,,3554456000,90697983000,6160615000,1150421000,BRL,3938951000,2853106000,1779900000,30499400000,20699400000,3184542000,15206200000,9800000000
19789,Unibail-Rodamco-Westfield,France,,public," ASX 200, Australia, Benchmark, CCGR1800, Continuity Climate Change, Euro, France, FTSE All-World, Global 500, MSCI ACWI",REIT,Financial services,Services,General, URW NA, Investor,URW.AS,2018,,,1617000000,2734000000,1985700000,1031100000,EUR,369900000,0,0,64527200000,32385700000,9780900000,25384400000,28165100000
19792,Uni-Charm Corporation,Japan,,public," Benchmark, CCGR1800, Environmental, Forest & Pulp & Paper, FTSE All-World, Japan",Personal care & household products,Chemicals,Materials,General, 8113 JP, Investor,8113.T,2018,2120003766000,,126189000000,688290000000,265285000000,61353000000,JPY,135065000000,53520000000,-2751000000,795483000000,291813000000,50769000000,40262000000,503670000000
19794,UniCredit,Italy,,public," Benchmark, Euro, FTSE All-World, Global 500, Italy",Banks,Financial services,Services,General, UCG IM, Investor,UCG.MI,2018,22056400140,,8816732000,21118978000,21118978000,3892439000,EUR,43264141000,0,216553427000,831468724000,774700943000,216553427000,109268691000,56767781000
19822,Unisys Corporation,United States of America,,public,,Other professional services,Specialized professional services,Services,General, UIS US, Supply Chain,UIS,2018,594220312,22000,304500000,2825000000,686300000,75500000,USD,605000000,0,364000000,2457600000,3757200000,364000000,652800000,-1255700000
19829,Unilever plc,United Kingdom of Great Britain and Northern Ireland,,public,,Personal care & household products,Chemicals,Materials,General, ULVR LN," Investor, Supply Chain",ULVR.L,2018,115103736000,,14746000000,50982000000,22213000000,9389000000,EUR,3230000000,874000000,16000000,59456000000,47164000000,642000000,24885000000,12292000000
19834,Unite Students,United Kingdom of Great Britain and Northern Ireland,,public," FTSE 250, FTSE 350, FTSE 600, FTSE 725",Real estate services,Other services,Services,General, UTG LN, Investor,UTG.L,2018,2119655263,,113000000,169500000,129300000,235700000,GBP,123600000,0,819700000,2849500000,750700000,819700000,592600000,2098800000
19845,Union Pacific Corporation,United States of America,,public," Benchmark, CCGR1000, CCGR1800, Environmental, FTSE All-World, Global 500, S&P 500, Transportation",Rail freight,Rail transport,Transportation services,Transport services, UNP US," Investor, Supply Chain",UNP,2018,99083264000,0,10802000000,22832000000,9539000000,5966000000,USD,1273000000,60000000,1912000000,59147000000,38724000000,1972000000,22391000000,20423000000
19856,United Utilities,United Kingdom of Great Britain and Northern Ireland,,public,,Water supply networks,Non-energy utilities,Infrastructure,General, UU/ LN, Investor,UU.L,2018,5025631069,,1081500000,1818500000,1653500000,363400000,GBP,4700000,334600000,90500000,13187800000,10077000000,425100000,7815800000,3110800000
19858,UnitedHealth Group Inc,United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Health care services,Other services,Services,General, UNH US," Investor, Supply Chain",UNH,2018,238656960000,300000,18396000000,224871000000,52470000000,11986000000,USD,10866000000,3458000000,32510000000,152221000000,95994000000,35968000000,36554000000,56227000000
19859,United Technologies Corporation,United States of America,,public," Benchmark, CCGR1000, CCGR1800, Environmental, FTSE All-World, Global 500, S&P 500, Transportation",Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM, UTX US," Investor, Supply Chain",UTX,2018,,,11366000000,66501000000,16663000000,5269000000,USD,6152000000,0,3023000000,134211000000,95765000000,3023000000,42661000000,38446000000
19875,UBM plc,United Kingdom of Great Britain and Northern Ireland,,public," FTSE 250, FTSE 350, FTSE 600, FTSE 725",Commercial services,Commercial & consumer services,Services,General, UBM LN, Investor,UBM.L,2018,,,,,,,USD,,,,,,,,
19877,United Microelectronics,"Taiwan, Greater China",,public," Asia ex-JICK, Benchmark, CCGR1800, Emerging Markets",Semiconductors,Electrical & electronic equipment,Manufacturing,General, 2303 TT," Investor, Supply Chain",2303.TW,2018,135606285000,,58455286000,151252571000,22840027000,7072990000,TWD,83661739000,528450000,33505301000,364604906000,158068415000,31618187000,80186809000,206536491000
19898,UPS,United States of America,,public," Benchmark, CCGR1000, CCGR1800, Environmental, FTSE All-World, Global 500, S&P 500, Transportation",Logistics - 3rd party,Intermodal transport & logistics,Transportation services,General, UPS US," Investor, Supply Chain",UPS,2018,84460980000,283000,6534000000,71861000000,7024000000,4791000000,USD,4225000000,810000000,170000000,49589000000,46552000000,980000000,19931000000,3053000000
20021,Unum Group,United States of America,,public," Benchmark, S&P 500",,,,, UNM US," Investor, Supply Chain",UNM,2018,6296134000,9600,896500000,11598500000,11598500000,523400000,USD,94000000,43979800000,43979800000,61875600000,53253800000,50707600000,2971300000,8621800000
20050,Vale SA,Brazil,,public," Benchmark, Brazil, CCGR1800, Emerging Markets, Environmental, Global 500, Mining & Metals",Iron ore mining,Metallic mineral mining,Materials,Metals & mining, VALE3 BZ, Investor,VALE3.SA,2018,168866839486,,16129000000,36575000000,14466000000,6860000000,USD,5784000000,32000000,4212000000,88190000000,43358000000,4244000000,18967000000,44832000000
20055,Vallourec,France,,public," Benchmark, CCGR1800, Environmental, France, Mining & Metals",Metal processing,"Metal smelting, refining & forming",Materials,Metals & mining, VK FP, Investor,VK.PA,2018,601434972,,120593000,3920677000,578278000,-502455000,EUR,739576000,401895000,-222803000,6413045000,4148769000,179092000,2342903000,2264276000
20058,Valiant Holding AG,Switzerland,,public, DACH,Banks,Financial services,Services,General, VATN SW, Investor,VATN.SW,2018,1705585788,,236839000,386784000,386784000,120328000,CHF,2126362000,0,1055441000,27382675000,25115994000,1055441000,6234281000,2266681000
20081,Ushio Inc.,Japan,,public, Japan,Electronic components,Electrical & electronic equipment,Manufacturing,General, 6925 JP, Investor,6925.T,2018,149032902000,,20067000000,165138000000,58527000000,11326000000,JPY,85655000000,4405000000,56364000000,306628000000,93375000000,51005000000,28938000000,213253000000
20102,Veolia Environnement SA,France,,public," Benchmark, CCGR1800, Euro, France",Water supply networks,Non-energy utilities,Infrastructure,General, VIE FP," Investor, Supply Chain",VIE.PA,2018,9894030343,,3037400000,25951300000,4287900000,374200000,EUR,4556500000,289500000,3331000000,30448500000,32272900000,3620500000,9986700000,3986900000
20108,VERBUND AG,Austria,,public,,Electricity networks,Energy utility networks,Infrastructure,Electric utilities, VER AV, Investor,VER,2018,,,860162000,1257867000,1131406000,-85774000,USD,30758000,0,43133000,13963493000,6663349000,43133000,6087922000,7157059000
20141,Vectren Corporation,United States of America,,public," CCGR1800, Electric Utilities, Environmental",Oil & gas marketing & retailing,Oil & gas retailing,Fossil Fuels,General, VVC US, Investor,VVC,2018,,,,,,,USD,,,,,,,,
20146,Vedanta Resources PLC,United Kingdom of Great Britain and Northern Ireland,,public," CCGR1800, Electric Utilities, Environmental, FTSE 250, FTSE 350, FTSE 600, FTSE 725, Mining & Metals",Copper,"Metal smelting, refining & forming",Materials,Metals & mining, VED LN, Investor,VED.L,2018,,,,,,,USD,,,,,,,,
20149,Veidekke ASA,Norway,,public, Nordic,Building sub-contractors,Construction,Infrastructure,General, VEI NO, Investor,VEI.OL,2018,13090151813,,1198000000,35540000000,11568000000,540000000,NOK,148000000,-445000000,1920000000,18835000000,14851000000,1475000000,1884000000,3984000000
20159,ViacomCBS Inc,United States of America,,public," Benchmark, S&P 500",Marketing,Web & marketing services,Services,General," VIAB US, VIAC US", Investor,VIAB,2018,,,6986000000,12943000000,6064000000,1719000000,USD,1557000000,0,0,23783000000,16376000000,0,10082000000,7407000000
20173,Vermilion Energy Inc.,Canada,,public," Benchmark, Canada, CCGR1800, Environmental, Fossil Fuels",Oil & gas extraction,Oil & gas extraction & production,Fossil Fuels,Oil & gas, VET CN, Investor,VET.TO,2018,4397519040,,973237000,1678117000,916894000,271650000,CAD,26809000,95667000,1215000,6270671000,3453420000,96882000,1904396000,2817251000
20175,Verizon Communications Inc.,United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Telecommunications services,"Media, telecommunications & data center services",Services,General, VZ US," Investor, Supply Chain",VZ,2018,232638360000,144500,46450000000,130863000000,75355000000,15528000000,USD,2745000000,0,671000000,264829000000,210119000000,671000000,113063000000,54710000000
20182,Vestas Wind Systems A/S,Denmark,,public,,Other renewable energy equipment,Renewable energy equipment,Manufacturing,General, VWS DC," Investor, Supply Chain",VWS.CO,2018,96422261391,,1412000000,10134000000,1631000000,684000000,EUR,2886000000,422000000,50000000,11899000000,8795000000,472000000,498000000,3104000000
20186,Virtusa Corporation,United States of America,,public, Self selected companies climate change,Other professional services,Specialized professional services,Services,General, VRTU US," Investor, Supply Chain",VRTU,2018,,,69313000,1020669000,295224000,1254000,USD,194897000,45900000,1588000,1113180000,570101000,47488000,299634000,525619000
20205,VINCI,France,,public," Benchmark, CCGR1800, Euro, France, FTSE All-World, Global 500",Non-residential building construction,Construction,Infrastructure,General, DG FP," Investor, Supply Chain",DG.PA,2018,40419172069,,7051000000,44354000000,6121000000,2983000000,EUR,7960000000,245000000,1775000000,75357000000,55539000000,2020000000,24246000000,19818000000
20265,Visteon,United States of America,,public," Environmental, Transportation",Electrical equipment,Electrical & electronic equipment,Manufacturing,General, VC US," Investor, Supply Chain",VC,2018,1699896000,0,343000000,2984000000,411000000,164000000,USD,463000000,0,42000000,2007000000,1425000000,42000000,405000000,582000000
20280,Vontobel Holding AG,Switzerland,,public, DACH,Banks,Financial services,Services,General, VONN SW, Investor,VONN.SW,2018,2859110452,,-11900000,1157800000,1157800000,220700000,CHF,8362600000,0,136900000,26037300000,24333800000,136900000,8998100000,1703500000
20301,Voestalpine AG,Austria,,public," Benchmark, CCGR1800, DACH, Environmental, Mining & Metals",Iron & steel,"Metal smelting, refining & forming",Materials,Metals & mining, VOE AV," Investor, Supply Chain",VOE,2018,17406302243,,,,,,CHF,,,,,,,,
20309,Volkswagen AG,Germany,,public," Benchmark, CCGR1800, DACH, Environmental, Euro, FTSE All-World, Global 500, Transportation",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, VOW GR," Investor, Supply Chain",VOW.DE,2018,69472540996,,40347000000,235849000000,46349000000,12136000000,EUR,28938000000,21106000000,-10049000000,458156000000,340814000000,11057000000,160872000000,117342000000
20316,Vodafone Group,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1800, Euro, FTSE All-World, Global 500",Telecommunications services,"Media, telecommunications & data center services",Services,General, VOD LN," Investor, Supply Chain",VOD.L,2018,42078080000,,13278000000,43666000000,13506000000,-4485000000,EUR,13637000000,11828000000,4822000000,142862000000,79417000000,16650000000,52955000000,63445000000
20332,Wal Mart de Mexico,Mexico,,public," Benchmark, Emerging Markets, Global 500, Latin America","Supermarkets, food & drugstores",Convenience retail,Retail,General, WALMEX* MM, Investor,WALMEX*.MX,2018,,,,,,,EUR,,,,,,,,
20344,Avantor,United States of America,,public, Self selected companies climate change,Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General, AVTR US," Investor, Supply Chain",AVTR,2018,,,821100000,5864300000,1819800000,-86900000,USD,184700000,0,0,9911600000,12963300000,0,6924700000,-3051700000
20355,Vulcan Materials Company,United States of America,,public," Benchmark, CCGR1800, Cement, Environmental, FTSE All-World, S&P 500",Other non-wood building materials,Other materials,Materials,General, VMC US," Investor, Supply Chain",VMC,2018,13045848400,8373,1092015000,4382869000,1100945000,515805000,USD,40037000,0,44615000,9832130000,4629227000,44615000,2912380000,5202903000
20363,Wacker Chemie AG,Germany,,public," CCGR1800, Chemicals, DACH, Environmental",Specialty chemicals,Chemicals,Materials,Chemicals, WCH GR," Investor, Supply Chain",WCH.DE,2018,3981193557,,925100000,4978800000,874700000,246100000,EUR,341100000,42400000,632600000,7118700000,3973200000,675000000,701300000,3145500000
20384,Walt Disney Company,United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Marketing,Web & marketing services,Services,General, DIS US," Investor, Supply Chain",DIS,2018,163378500000,,17881000000,59434000000,14837000000,12598000000,USD,4150000000,0,2899000000,98598000000,44643000000,2899000000,20874000000,53955000000
20398,Walgreens Boots Alliance,United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500","Supermarkets, food & drugstores",Convenience retail,Retail,General, WBA US," Investor, Supply Chain",WBA,2018,63437572000,0,8361000000,131537000000,30792000000,5024000000,USD,785000000,0,6610000000,68124000000,41435000000,6610000000,14397000000,27371000000
20402,"Walmart, Inc.",United States of America,,public," Agriculture, Benchmark, CCGR1800, Environmental, FTSE All-World, Global 500, S&P 500","Supermarkets, food & drugstores",Convenience retail,Retail,General, WMT US," Investor, Supply Chain",WMT,2018,269762400000,2300000,31118000000,500343000000,126947000000,9862000000,USD,6756000000,0,-8354000000,204522000000,123700000000,-8354000000,46487000000,80822000000
20408,Wärtsilä Corporation,Finland,,public," Benchmark, Euro, Nordic",Industrial machinery,Powered machinery,Manufacturing,General, WRT1V FH, Investor,WRT1V.HE,2018,8451200000,,652000000,5174000000,2400000000,386000000,EUR,487000000,0,0,6059000000,3627000000,85000000,824000000,2432000000
20416,Warehouse Group,New Zealand,,public, Self selected companies climate change,"Supermarkets, food & drugstores",Convenience retail,Retail,General, WHS NZ, Investor,WHS.NZ,2018,707077799,,153121000,2994571000,991175000,22878000,NZD,26455000,0,0,1049748000,569464000,0,188794000,480284000
20515,"Waste Management, Inc.",United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Waste management,Non-energy utilities,Infrastructure,General, WM US," Investor, Supply Chain",WM,2018,37776255000,43700,4173000000,14914000000,5665000000,1925000000,USD,61000000,0,406000000,22650000000,16374000000,406000000,10026000000,6276000000
20516,Weatherford International plc.,United States of America,,public, Benchmark,Energy services & equipment,Industrial support services,Services,General, WFRD US, Investor,WFRD,2018,,26500,-121000000,5744000000,1230000000,-2811000000,USD,602000000,0,0,6034000000,9700000000,0,7988000000,-3627000000
20523,Waters Corporation,United States of America,,public," Benchmark, FTSE All-World, S&P 500",Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General, WAT US," Investor, Supply Chain",WAT,2018,13526959600,7200,799962000,2419929000,1427365000,593794000,USD,796280000,938944000,0,3727426000,2160168000,938944000,2296522000,1567258000
20527,Weg S/A,Brazil,,public," Benchmark, Brazil, Emerging Markets",Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM, WEGE3 BZ," Investor, Supply Chain",WEGE3.SA,2018,36786273660,,1737410000,11970090000,3469274000,1338319000,BRL,2205700000,1324188000,-741044000,15399850000,7546593000,583144000,3772114000,7853257000
20548,Weir Group,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, FTSE 100, FTSE 350, FTSE 600, FTSE 725",Industrial machinery,Powered machinery,Manufacturing,General, WEIR LN, Investor,WEIR.L,2018,3339804907,,403200000,2449900000,816900000,53000000,GBP,239200000,23800000,36600000,4744800000,2595900000,60400000,1403400000,2148900000
20575,Wells Fargo & Company,United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Banks,Financial services,Services,General, WFC US," Investor, Supply Chain",WFC,2018,211230720000,0,57076000000,86408000000,86408000000,22393000000,USD,173287000000,269912000000,539837000000,1895883000000,1698817000000,544897000000,334831000000,197066000000
20591,Wereldhave,Netherlands,,public, Benelux,REIT,Financial services,Services,General, WHA NA, Investor,WHA.AS,2018,1094347606,,52692000,232021000,166355000,-68006000,EUR,125925000,6940000,0,3510440000,1534604000,6940000,1358318000,1975836000
20593,Wesco International,United States of America,,public, Self selected companies climate change,"Dealers, wholesalers & distributors","Trading, wholesale, distribution, rental & leasing",Retail,General, WCC US," Investor, Supply Chain",WCC,2018,2153031600,9100,415500000,8176600000,1567400000,227400000,USD,96300000,0,-2215871000,4605000000,2469600000,-2215871000,1223500000,2129816000
20595,Anthem Inc,United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Health care services,Other services,Services,General, ANTM US," Investor, Supply Chain",ANTM,2018,67522173000,,6195000000,92105000000,92105000000,3750000000,USD,3934000000,16713000000,18726000000,71571000000,43030000000,22452000000,19211000000,28541000000
20597,West Japan Railway Company,Japan,,public," Benchmark, CCGR1800, Environmental, Japan, Transportation",Passenger rail,Rail transport,Transportation services,Transport services, 9021 JP, Investor,9021.T,2018,1492820589000,,366539000000,1529308000000,401292000000,102750000000,JPY,109327000000,27500000000,148664000000,3237596000000,2057736000000,101010000000,980357000000,1179860000000
20606,WH Smith,United Kingdom of Great Britain and Northern Ireland,,public," FTSE 250, FTSE 350, FTSE 600, FTSE 725",Specialist retail,Discretionary retail,Retail,General, SMWH LN, Investor,SMWH.L,2018,1874358957,,185000000,1262000000,761000000,108000000,GBP,45000000,1000000,3000000,528000000,316000000,3000000,47000000,212000000
20614,Western Areas,Australia,,public, Australia,Other non-ferrous ore mining,Metallic mineral mining,Materials,Metals & mining, WSA AU, Investor,WSA.AX,2018,,,36054000,268716000,89961000,14194000,AUD,144261000,0,33725000,596530000,94953000,33725000,894000,501577000
20629,Westfield Corporation,Australia,,public," Australia, Benchmark",REIT,Financial services,Services,General, WFD AU, Investor,WFD.AX,2018,,,,,,,AUD,,,,,,,,
20664,Wilmar International Limited,Singapore,,public," Agriculture, Asia ex-JICK, Benchmark, CCGR1000, CCGR1800, Environmental, FTSE All-World",Palm oil processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", WIL SP," Investor, Supply Chain",WIL,2018,,,,,,,AUD,,,,,,,,
20676,Whitbread Plc,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, Euro, FTSE 100, FTSE 350, FTSE 600, FTSE 725",Hotels & lodging,"Bars, hotels & restaurants",Hospitality,General, WTB LN," Investor, Supply Chain",WTB.L,2018,7241813437,,595800000,2049100000,681700000,176800000,GBP,3403200000,0,56600000,10034300000,4381600000,56600000,3291700000,5652700000
